/home/sujiya/SpTRSV_Gpu/matrix/217.mtx, 116835, 441781, 3.78, 14, 8345.36, 0.01, 0.19, 4.70, 43.23, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/218.mtx, 178866, 570398, 3.19, 15, 11924.40, 0.01, 0.14, 7.87, 77.02, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/219.mtx, 914231, 3142367, 3.44, 30, 30474.37, 0.06, 0.47, 13.34, 126.89, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/21.mtx, 1441295, 2991265, 2.08, 631, 2284.14, 0.09, 2.10, 2.85, 33.68, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/220.mtx, 129164, 294599, 2.28, 1625, 79.49, 0.01, 2.46, 0.24, 2.70, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/221.mtx, 126146, 288096, 2.28, 1625, 77.63, 0.01, 2.49, 0.23, 2.62, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/222.mtx, 115406, 401439, 3.48, 28, 4121.64, 0.01, 0.11, 7.07, 66.97, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/223.mtx, 285762, 986826, 3.45, 32, 8930.06, 0.02, 0.18, 10.87, 103.17, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/224.mtx, 4026819, 12081056, 3.00, 1547, 2602.99, 0.47, 5.55, 4.36, 43.64, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/225.mtx, 32769, 208544, 6.36, 2, 16384.50, 0.00, 0.03, 16.22, 128.30, 0.05, 0.08
/home/sujiya/SpTRSV_Gpu/matrix/226.mtx, 32212, 134017, 4.16, 18, 1789.56, 0.00, 0.04, 6.41, 57.01, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/227.mtx, 32580, 110379, 3.39, 20, 1629.00, 0.00, 0.05, 4.84, 46.31, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/228.mtx, 195574, 669290, 3.42, 30, 6519.13, 0.01, 0.13, 10.34, 98.53, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/229.mtx, 201155, 389672, 1.94, 35, 5747.29, 0.01, 0.19, 4.08, 49.92, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/22.mtx, 40543, 200409, 4.94, 10, 4054.30, 0.00, 0.03, 15.01, 126.70, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/230.mtx, 352013, 357630, 1.02, 4, 88003.25, 0.02, 0.05, 14.40, 257.43, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/231.mtx, 9845725, 35662619, 3.62, 2710, 3633.11, 1.96, 41.79, 1.71, 15.97, 0.05, 0.25
/home/sujiya/SpTRSV_Gpu/matrix/232.mtx, 1000005, 2348442, 2.35, 512, 1953.13, 0.07, 0.95, 4.93, 54.91, 0.00, 0.03
/home/sujiya/SpTRSV_Gpu/matrix/233.mtx, 916428, 3336976, 3.64, 36, 25456.33, 0.06, 0.71, 9.44, 87.94, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/234.mtx, 325729, 1034319, 3.18, 277, 1175.92, 0.02, 0.61, 3.39, 33.29, 0.05, 0.35
/home/sujiya/SpTRSV_Gpu/matrix/235.mtx, 281903, 1413271, 5.01, 57, 4945.67, 0.02, 0.28, 10.25, 86.32, 0.04, 0.08
/home/sujiya/SpTRSV_Gpu/matrix/236.mtx, 723605, 1548146, 2.14, 12, 60300.42, 0.05, 0.19, 16.29, 189.71, 0.01, 0.05
/home/sujiya/SpTRSV_Gpu/matrix/237.mtx, 253096, 857798, 3.39, 26, 9734.46, 0.02, 0.16, 10.98, 104.94, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/238.mtx, 2394385, 3072221, 1.28, 515, 4649.29, 0.17, 2.23, 2.76, 42.55, 0.01, 0.12
/home/sujiya/SpTRSV_Gpu/matrix/239.mtx, 1140149, 1783012, 1.56, 488, 2336.37, 0.08, 2.11, 1.69, 23.20, 0.01, 0.20
/home/sujiya/SpTRSV_Gpu/matrix/23.mtx, 466316, 1076622, 2.31, 2, 233158.00, 0.03, 0.33, 6.59, 73.93, 0.00, 0.05
/home/sujiya/SpTRSV_Gpu/matrix/240.mtx, 62032, 183576, 2.96, 13, 4771.69, 0.00, 0.03, 10.67, 107.51, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/241.mtx, 135218, 466679, 3.45, 25, 5408.72, 0.01, 0.10, 9.05, 85.94, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/242.mtx, 86204, 299997, 3.48, 26, 3315.54, 0.00, 0.09, 6.76, 63.98, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/243.mtx, 33861, 103167, 3.05, 3, 11287.00, 0.00, 0.01, 14.00, 139.41, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/244.mtx, 33861, 103167, 3.05, 3, 11287.00, 0.00, 0.01, 13.89, 138.28, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/24.mtx, 27607, 110401, 4.00, 2, 13803.50, 0.00, 0.01, 15.91, 143.43, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/25.mtx, 27792, 112961, 4.06, 2, 13896.00, 0.00, 0.01, 16.69, 149.63, 0.00, 0.00
/home/sujiya/SpTRSV_Gpu/matrix/26.mtx, 37833, 221515, 5.86, 2, 18916.50, 0.00, 0.07, 6.44, 52.60, 0.33, 0.73
/home/sujiya/SpTRSV_Gpu/matrix/27.mtx, 57975, 294955, 5.09, 2, 28987.50, 0.00, 0.04, 15.55, 130.88, 0.12, 0.48
/home/sujiya/SpTRSV_Gpu/matrix/28.mtx, 57975, 294955, 5.09, 2, 28987.50, 0.00, 0.04, 15.69, 132.06, 0.12, 0.48
/home/sujiya/SpTRSV_Gpu/matrix/29.mtx, 169422, 724348, 4.28, 2, 84711.00, 0.01, 0.14, 10.46, 93.43, 0.24, 0.65
/home/sujiya/SpTRSV_Gpu/matrix/2.mtx, 60008, 170008, 2.83, 3, 20002.67, 0.00, 0.10, 3.27, 33.50, 0.00, 0.06
/home/sujiya/SpTRSV_Gpu/matrix/30.mtx, 169422, 724348, 4.28, 2, 84711.00, 0.01, 0.19, 7.72, 68.96, 0.24, 0.65
